TRADEDATE,AFKS,AFLT,ALRS,CBOM,CHMF,DSKY,ENPG,FEES,FIVE,FIXP,GAZP,GLTR,GMKN,HHRU,HYDR,IRAO,LKOH,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,OZON,PHOR,PIKK,PLZL,POGR,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TCSG,TRNFP,VKCO,VTBR,YNDX
2021-05-18,33.24,70.92,116.15,6.505,1783.8,150.6,935.0,0.2245,2332.0,682.0,266.22,455.3,27352.0,2883.0,0.8346,5.0745,5994.0,64.1,5256.0,174.18,333.9,271.9,1402.2,3720.0,4517.0,958.6,15774.5,27.6,1753.0,540.45,104.25,56.89,305.78,282.35,36.355,45.42,500.4,475.4,4636.8,141150.0,,0.04567,4740.0
2021-05-19,32.044,69.5,115.35,6.465,1767.8,148.32,891.0,0.22558,2276.0,684.6,260.9,456.95,27110.0,2887.5,0.826,5.0735,5862.5,62.915,5226.5,172.65,337.4,265.68,1393.0,3941.0,4424.0,945.9,15700.0,27.01,1756.9,529.5,103.06,55.37,297.0,278.09,36.815,46.335,492.9,467.9,4575.8,140200.0,,0.0453,4741.6
2021-05-20,32.046,70.08,114.86,6.505,1813.0,148.36,897.5,0.22714,2230.0,662.4,259.16,456.85,27156.0,2937.0,0.8224,5.032,5711.0,65.4,5161.0,170.99,334.0,271.82,1375.0,4017.0,4572.0,979.7,15732.0,27.025,1785.9,517.35,102.94,54.8,296.72,278.79,35.98,46.04,483.3,460.4,4645.0,139850.0,,0.04632,4750.8
2021-05-21,32.384,70.86,114.69,6.52,1783.4,148.9,899.0,0.22756,2269.5,663.7,258.0,466.7,27064.0,2915.5,0.821,5.0255,5800.5,65.6,5300.5,168.97,333.7,270.36,1403.6,4051.5,4551.0,992.6,15698.5,26.655,1775.1,525.55,102.94,56.545,301.23,281.66,35.675,46.115,487.7,465.6,4730.2,140000.0,,0.045605,4767.2
2021-05-24,32.652,71.68,114.52,6.555,1784.0,150.6,889.5,0.22702,2283.5,664.4,261.24,475.7,26982.0,3012.5,0.8365,5.0005,5818.0,65.22,5282.0,169.68,334.2,272.5,1402.6,4198.0,4566.0,990.7,15758.0,26.515,1783.5,523.95,103.64,55.435,300.7,281.44,35.74,46.445,492.8,469.4,4756.0,141100.0,,0.045415,4891.8
2021-05-25,31.723,71.34,115.2,6.594,1789.0,151.9,890.5,0.2216,2257.0,653.2,259.79,473.3,26730.0,3005.0,0.8192,5.009,5913.0,65.315,5331.0,169.75,335.05,275.72,1404.8,4033.5,4641.0,977.1,15849.5,27.09,1789.9,524.35,102.68,54.63,306.8,285.86,35.19,46.985,485.3,466.4,4809.2,141700.0,,0.04536,4897.8
2021-05-26,31.69,70.72,114.13,6.656,1754.4,153.1,881.0,0.2197,2261.0,640.0,263.09,470.0,26986.0,2999.0,0.8273,5.015,6016.5,64.55,5346.5,169.95,335.75,266.84,1421.2,4038.0,4576.0,996.0,16012.0,27.275,1772.3,525.85,102.74,55.68,307.01,286.29,35.65,46.595,486.4,467.8,5097.8,141700.0,,0.047485,4995.4
2021-05-27,30.913,71.12,113.23,6.7,1756.2,152.86,880.0,0.21792,2209.0,612.0,262.96,474.95,26994.0,2986.5,0.8216,5.0585,5992.0,63.48,5362.0,168.17,335.45,267.22,1466.0,3871.5,4501.0,996.8,15997.0,27.01,1790.4,525.2,103.03,56.5,312.72,291.44,35.935,46.445,485.0,466.3,5512.0,141000.0,,0.048695,4962.2
2021-05-28,31.82,69.94,114.48,6.67,1758.2,152.06,882.5,0.21814,2204.0,598.0,262.0,473.9,27134.0,3035.0,0.8326,5.05,5955.0,63.035,5409.5,168.31,336.0,263.54,1456.0,3893.0,4658.0,1012.4,15941.0,26.63,1760.5,523.35,103.19,56.92,309.56,290.32,36.14,46.385,492.5,468.7,5491.0,141400.0,,0.048395,4945.0
2021-05-31,31.74,70.06,117.2,6.63,1686.0,152.28,905.0,0.2193,2229.5,622.7,261.03,479.0,26404.0,3030.0,0.8602,5.0655,5993.0,63.17,5460.5,169.14,338.75,261.88,1447.6,3936.0,4668.0,1028.4,15850.5,27.15,1746.6,531.4,103.16,57.68,310.79,293.28,36.255,46.695,501.1,477.5,5512.6,142450.0,,0.04875,4942.0
2021-06-01,32.191,71.06,118.95,6.71,1695.2,153.5,893.5,0.21944,2212.5,623.5,263.86,479.95,26750.0,3062.5,0.8567,5.1675,6210.0,64.01,5469.5,170.3,338.45,266.62,1491.0,3958.5,4693.0,1062.0,16099.0,27.195,1775.9,544.0,102.83,57.555,311.6,294.32,36.4,46.815,510.0,484.6,5472.2,143550.0,,0.04955,4933.0
2021-06-02,31.874,71.24,120.95,6.684,1681.6,155.6,901.5,0.22126,2216.5,629.5,271.15,479.65,26944.0,2848.0,0.8487,5.164,6428.0,65.72,5471.5,171.14,339.25,265.94,1552.8,4038.0,4723.0,1053.5,16103.5,27.4,1802.0,552.0,103.25,57.9,313.98,294.99,36.44,46.91,518.0,496.2,5315.0,146100.0,,0.04992,4948.0
2021-06-03,32.247,71.5,119.86,6.653,1663.6,156.46,886.0,0.22238,2252.5,642.5,272.1,480.0,26630.0,2722.5,0.8473,5.174,6474.5,64.98,5459.0,170.53,338.9,263.7,1551.0,3979.5,4717.0,1064.9,16000.0,26.985,1748.4,559.45,105.0,56.92,312.41,293.03,36.52,46.85,514.2,495.0,5183.0,146450.0,,0.049385,4901.8
2021-06-04,31.91,71.44,120.73,6.665,1646.6,155.5,877.0,0.22144,2248.0,628.6,274.3,493.5,26400.0,2707.0,0.8443,5.0215,6511.0,64.44,5445.0,172.8,340.6,262.92,1576.8,4043.0,4743.0,1090.4,15583.0,27.1,1751.6,556.45,103.72,57.39,310.94,292.08,36.445,46.71,512.5,495.0,5308.4,150100.0,,0.048615,4923.4
2021-06-07,32.48,71.34,124.5,6.701,1685.4,153.94,887.0,0.22394,2263.5,625.0,275.67,500.05,26246.0,2765.0,0.8477,5.0125,6555.0,64.7,5417.0,176.01,340.9,264.0,1569.0,4061.0,4764.0,1123.0,15200.0,26.965,1739.3,551.55,103.56,57.28,315.53,294.79,36.485,46.63,517.2,495.5,5230.0,149500.0,,0.048795,4911.4
2021-06-08,32.8,71.38,128.59,6.585,1658.8,152.22,893.5,0.2236,2260.5,613.9,275.36,503.2,26072.0,2678.5,0.8434,4.997,6504.5,64.555,5396.0,175.75,343.0,261.9,1583.4,4153.0,4962.0,1120.0,15197.0,26.825,1712.4,550.25,102.9,57.695,314.83,293.99,36.41,46.56,515.3,496.2,5160.0,151850.0,,0.05,4889.6
2021-06-09,32.404,73.72,129.5,6.553,1655.0,152.5,882.0,0.22338,2283.0,619.0,275.65,502.75,26502.0,2645.0,0.8378,4.9905,6587.0,65.75,5384.5,176.15,342.5,262.22,1619.8,4148.0,4937.0,1107.8,15099.0,26.765,1697.7,548.25,102.97,57.55,314.78,293.99,36.32,46.33,523.8,499.1,5300.0,155200.0,,0.051165,4973.0
2021-06-10,32.281,73.34,134.47,6.525,1691.0,151.94,886.0,0.22248,2280.5,618.2,276.1,508.0,26192.0,2648.5,0.8341,5.0095,6570.0,67.5,5379.5,175.54,343.2,264.62,1568.4,4158.0,4947.0,1081.4,15025.0,26.5,1709.7,539.6,102.69,57.155,314.62,293.85,36.225,45.955,519.4,500.7,5329.0,166800.0,,0.05026,5005.8
2021-06-11,32.303,73.58,135.26,6.559,1733.8,151.5,885.0,0.2228,2318.0,616.0,277.05,515.5,26178.0,2697.0,0.8386,5.043,6518.5,68.02,5405.0,174.96,342.4,271.9,1550.6,4134.5,5014.0,1101.0,14940.0,26.51,1701.6,535.45,102.79,56.65,313.0,292.22,36.38,45.99,523.4,500.1,5723.0,161300.0,,0.050405,5056.8
2021-06-14,32.666,72.28,139.56,6.596,1721.2,151.1,887.0,0.22462,2306.5,613.1,279.5,509.95,26314.0,2715.0,0.8422,5.0195,6515.0,67.6,5449.0,175.01,344.45,272.02,1575.2,4153.5,5103.0,1110.4,14786.0,26.96,1679.2,537.6,103.25,56.915,314.12,292.48,37.27,46.635,535.9,508.1,5732.2,167550.0,,0.049935,5090.0
2021-06-15,32.428,71.06,137.69,6.519,1695.0,149.2,878.0,0.22244,2299.0,612.7,272.72,502.15,26054.0,2699.5,0.8504,5.0035,6504.5,67.0,5457.5,176.06,344.7,266.66,1561.6,4061.0,4940.0,1098.4,14825.0,26.64,1671.4,536.05,102.75,56.505,312.51,291.32,38.37,46.71,537.1,513.0,5532.2,168450.0,,0.049165,4925.0
2021-06-16,31.871,70.16,138.72,6.525,1661.4,149.26,877.5,0.2224,2332.5,610.7,271.8,501.25,25664.0,2737.5,0.844,4.983,6591.5,64.505,5486.0,175.56,344.95,262.98,1575.4,4129.0,5015.0,1083.4,14650.5,26.42,1649.6,541.25,102.6,56.15,311.61,291.0,38.055,46.64,540.6,515.4,5458.2,171050.0,,0.04838,4962.8
2021-06-17,31.74,69.9,134.8,6.499,1636.6,148.82,870.0,0.2217,2380.0,664.2,272.5,517.0,24970.0,2704.5,0.8461,4.9655,6669.5,63.535,5559.0,178.79,343.95,260.18,1559.0,4160.5,4842.0,1081.1,14450.0,26.285,1611.0,537.0,102.31,54.71,313.9,290.91,38.025,46.625,535.8,509.5,5440.0,173250.0,,0.04846,5041.4
2021-06-18,31.179,71.4,131.4,6.426,1620.0,149.9,860.5,0.22256,2374.5,659.0,270.06,524.35,25000.0,2791.0,0.8436,4.9175,6653.0,63.275,5605.0,176.69,341.3,260.66,1555.4,4230.0,4845.0,1092.9,14514.5,26.18,1599.9,541.0,101.25,53.51,309.3,286.7,37.74,46.295,526.8,504.0,5716.8,172650.0,,0.047345,5047.0
2021-06-21,31.366,71.1,136.56,6.425,1613.0,151.4,867.0,0.22268,2413.0,667.3,272.62,531.25,25372.0,2820.5,0.8487,4.844,6697.0,63.715,5650.0,178.2,342.65,259.04,1569.6,4232.5,4929.0,1119.0,14703.5,26.405,1625.9,541.2,102.26,53.36,310.4,286.67,37.885,46.18,534.8,511.0,5728.6,171750.0,,0.048265,5008.4
2021-06-22,31.349,71.68,139.5,6.486,1603.0,150.28,877.5,0.22248,2410.0,668.8,277.0,535.0,25078.0,2824.5,0.8491,4.873,6715.5,62.905,5606.0,176.25,342.25,249.12,1554.8,4260.5,4939.0,1117.5,14752.5,26.45,1632.0,551.85,102.95,55.355,309.73,286.27,38.145,46.45,539.4,511.6,5808.0,172100.0,,0.048225,5007.0
2021-06-23,31.16,70.58,134.69,6.49,1600.6,149.64,890.0,0.22146,2426.0,675.1,277.35,532.15,25336.0,2790.5,0.8656,4.845,6633.0,63.52,5569.0,175.28,341.8,246.7,1537.4,4243.5,4980.0,1112.2,14730.0,26.095,1627.6,570.45,102.36,56.365,309.79,286.75,37.65,46.295,540.0,511.7,5889.0,171850.0,,0.048225,5040.0
2021-06-24,30.927,69.14,132.86,6.439,1581.6,148.54,855.0,0.22074,2444.0,671.4,277.47,526.15,24358.0,2765.5,0.8596,4.838,6725.0,61.16,5319.5,174.15,339.15,235.52,1504.0,4309.5,4873.0,1093.5,14401.0,25.62,1624.2,565.95,101.94,52.605,310.0,286.01,38.045,46.175,538.3,506.1,6135.4,171700.0,,0.0485,5033.0
2021-06-25,30.93,69.98,132.54,6.467,1566.2,149.4,840.5,0.2216,2495.5,662.2,277.19,520.6,24734.0,2780.5,0.8627,4.848,6810.0,59.94,5324.5,172.46,341.9,231.38,1552.0,4221.5,4820.0,1117.9,14330.0,25.525,1623.1,564.7,102.46,50.695,311.81,287.22,37.57,46.35,537.1,507.8,6124.4,172950.0,,0.048635,5088.0
2021-06-28,30.833,69.32,133.23,6.499,1571.4,150.98,825.0,0.22274,2539.5,665.9,276.99,518.5,24948.0,2823.0,0.8684,4.8135,6759.0,60.195,5302.5,173.73,342.0,231.78,1545.2,4350.5,4810.0,1103.9,14355.0,25.47,1625.0,555.0,102.01,48.99,309.48,283.94,37.22,46.375,530.4,502.1,6174.8,173300.0,,0.04961,5099.8
2021-06-29,31.205,68.06,134.08,6.449,1540.6,150.24,795.0,0.21972,2560.5,649.0,276.8,507.75,24702.0,2940.0,0.863,4.7455,6685.0,58.89,5324.0,170.82,341.65,226.26,1528.2,4327.5,4717.0,1093.6,13966.0,24.8,1581.0,553.05,100.78,48.125,306.1,281.92,36.245,46.17,523.8,495.9,6210.0,172200.0,,0.04866,5084.6
2021-06-30,31.904,68.6,133.74,6.513,1577.4,151.02,788.5,0.21974,2533.0,637.0,281.8,523.95,24812.0,3103.0,0.8694,4.7165,6762.5,60.585,5301.0,171.05,341.3,230.74,1608.0,4308.0,4784.0,1080.1,14241.0,25.055,1598.2,571.2,102.0,49.595,306.45,282.16,36.635,46.355,531.3,502.0,6421.0,173300.0,,0.048475,5176.6
2021-07-01,31.718,68.54,126.25,6.558,1570.0,151.5,788.5,0.22262,2556.5,645.5,285.74,527.05,24612.0,3030.0,0.8678,4.684,7010.0,59.97,5282.5,171.3,343.35,228.64,1657.8,4255.0,4890.0,1082.3,14128.0,24.785,1583.8,581.45,102.97,49.51,305.78,281.09,36.715,46.23,537.0,505.7,6347.0,173050.0,,0.048915,5168.6
2021-07-02,31.707,68.58,126.14,6.569,1574.0,151.08,810.0,0.22222,2563.5,649.0,285.65,518.8,25014.0,3159.0,0.874,4.7075,6849.0,59.745,5250.0,171.1,349.5,229.74,1657.0,4260.0,4730.0,1090.4,14277.5,24.8,1615.8,567.0,103.2,49.1,307.39,283.17,36.53,46.24,538.3,506.7,6383.2,175000.0,,0.04877,5216.0
2021-07-05,32.104,69.34,124.74,6.606,1555.0,151.48,830.0,0.22246,2575.0,643.1,291.1,515.0,24924.0,3182.0,0.878,4.795,6845.0,59.075,5232.0,173.07,349.3,226.84,1681.2,4267.0,4819.0,1086.7,14195.0,24.835,1608.9,567.5,103.54,49.835,307.0,282.5,36.885,46.815,542.4,508.5,6630.0,177800.0,,0.050545,5212.4
2021-07-06,31.424,68.5,121.09,6.6,1528.2,150.88,800.0,0.22466,2562.0,637.8,293.45,516.95,24462.0,3154.0,0.8665,4.682,6829.0,57.58,5241.0,171.8,349.55,222.0,1651.0,4214.5,4799.0,1059.9,14205.5,24.65,1617.1,571.0,102.16,48.9,303.34,280.91,36.79,48.23,539.3,505.7,6762.2,179500.0,,0.04948,5247.4
2021-07-07,31.67,68.34,124.6,6.611,1590.0,150.26,804.5,0.23026,2513.0,637.6,297.39,527.15,24658.0,3351.5,0.8662,4.7055,6782.0,58.965,5310.0,171.52,324.35,228.7,1640.0,4153.0,4826.0,1069.7,14525.5,24.645,1638.3,580.25,102.04,49.605,304.06,281.5,36.6,48.245,536.4,503.9,6680.6,174400.0,,0.0494,5341.4
2021-07-08,31.155,68.5,127.88,6.589,1561.0,142.72,793.5,0.22782,2495.5,628.0,292.86,524.7,24514.0,3352.5,0.825,4.6815,6684.0,58.4,5344.0,172.48,318.2,226.12,1638.6,4099.0,4799.0,1058.0,14549.0,24.23,1634.7,581.1,102.04,48.97,302.63,280.5,35.765,47.355,521.9,489.1,6673.0,172450.0,,0.048695,5354.2
2021-07-09,31.172,68.74,130.99,6.616,1624.8,143.7,797.5,0.22916,2479.0,633.8,295.22,525.45,24780.0,3350.5,0.8339,4.6995,6655.0,60.8,5322.5,171.55,319.35,233.8,1612.4,4129.0,4797.0,1042.7,14190.0,24.125,1622.0,577.85,99.5,49.54,303.56,281.01,35.56,47.84,519.1,486.4,6625.0,174500.0,,0.048995,5235.8
2021-07-12,30.981,68.84,133.11,6.652,1631.8,146.46,800.0,0.22808,2487.5,648.1,297.39,521.35,25112.0,3357.0,0.8346,4.7075,6611.0,61.1,5365.0,171.82,324.0,235.82,1614.8,4079.0,4789.0,1029.1,14182.5,24.22,1636.9,579.0,98.84,50.385,306.23,284.61,35.495,47.905,518.6,484.7,6796.6,176450.0,,0.04889,5281.0
2021-07-13,30.854,68.28,137.22,6.62,1671.0,145.3,793.0,0.22746,2483.5,632.1,293.83,517.0,25662.0,3350.5,0.8279,4.679,6637.0,62.88,5416.5,171.1,323.7,239.22,1605.0,4009.0,4794.0,1040.6,14319.0,23.925,1632.8,576.0,98.62,49.85,303.0,281.87,35.42,47.525,518.9,486.2,6527.4,178050.0,,0.048225,5256.8
2021-07-14,30.501,68.04,134.85,6.534,1652.4,143.4,793.0,0.22798,2457.5,617.3,284.6,511.0,25734.0,3264.5,0.8213,4.6435,6566.0,62.08,5385.0,171.85,323.7,236.86,1587.0,4026.0,4802.0,1028.0,14275.0,23.935,1642.3,569.0,97.3,50.03,301.5,279.9,35.135,46.95,516.2,481.7,6306.0,177400.0,,0.04731,5177.8
2021-07-15,30.07,67.76,133.27,6.516,1680.2,144.6,780.0,0.20916,2435.0,617.0,280.01,513.5,25624.0,3040.0,0.8156,4.611,6430.5,62.84,5308.0,170.7,322.2,241.1,1556.2,3990.5,4792.0,1039.7,14400.0,23.96,1664.0,562.5,97.08,49.775,301.72,280.04,34.2,46.365,499.6,465.4,6393.0,177000.0,,0.04719,5188.0
2021-07-16,30.076,66.78,129.85,6.486,1663.6,143.3,789.0,0.20736,2390.0,605.0,279.65,512.5,25248.0,3246.5,0.8115,4.577,6362.0,62.0,5235.0,169.51,320.55,238.5,1537.0,3989.5,4711.0,1033.1,14056.0,23.39,1616.8,563.45,95.26,48.955,298.85,277.78,33.805,45.86,496.7,465.5,6412.0,167800.0,,0.04725,5150.0
2021-07-19,29.35,66.7,126.89,6.426,1673.6,140.86,757.5,0.2024,2372.5,602.0,275.51,508.05,25046.0,3177.0,0.782,4.43,6228.0,61.99,5099.0,164.2,317.1,233.46,1515.4,3997.0,4638.0,1031.6,14001.0,22.755,1622.5,543.9,93.2,47.375,291.46,272.19,32.8,38.895,483.4,454.3,6379.0,157250.0,,0.046,5109.0
2021-07-20,29.287,67.68,128.71,6.479,1716.6,140.86,754.5,0.20514,2375.5,601.9,277.3,518.15,25138.0,3169.5,0.7877,4.409,6307.5,63.015,5096.5,167.58,316.05,240.72,1523.8,4007.0,4672.0,1033.5,13845.5,22.11,1590.5,547.5,93.07,47.98,296.1,277.02,32.59,38.46,482.1,454.6,6410.2,157450.0,,0.04625,5095.4
2021-07-21,29.053,67.8,128.79,6.512,1711.8,139.5,759.5,0.20434,2339.5,587.9,282.9,516.05,25050.0,3267.5,0.8049,4.3745,6393.0,64.05,5142.0,166.6,317.15,242.6,1540.2,3971.0,4709.0,1026.4,13693.0,22.545,1563.0,551.9,92.97,47.25,294.86,276.01,32.735,38.18,491.9,460.2,6480.0,159000.0,,0.04693,5151.2
2021-07-22,29.95,67.22,130.84,6.617,1739.0,138.6,757.0,0.20334,2343.5,576.6,283.28,529.5,25080.0,3268.0,0.7981,4.4075,6456.0,65.3,5128.0,170.39,316.45,247.7,1551.6,3966.5,4706.0,1031.2,13891.0,23.25,1569.0,553.65,93.37,47.69,297.27,278.6,32.65,38.355,490.4,459.0,6519.0,160950.0,,0.04676,5165.8
2021-07-23,29.887,66.94,129.75,6.655,1741.6,139.14,762.0,0.20392,2340.0,573.9,279.51,517.75,24990.0,3347.5,0.7963,4.394,6433.5,66.6,5130.0,170.0,316.2,246.76,1536.8,3950.5,4687.0,1024.0,13661.0,22.605,1546.8,548.85,92.82,49.605,296.38,278.34,32.615,38.555,486.0,457.0,6523.2,158600.0,,0.046735,5196.4
2021-07-26,30.168,66.4,130.35,6.67,1748.6,137.96,750.0,0.20288,2330.0,565.9,281.05,529.5,25180.0,3186.0,0.8008,4.3805,6405.0,67.175,5215.0,171.05,319.35,248.84,1566.0,3874.5,4703.0,1059.8,13724.0,22.65,1557.6,552.7,93.62,49.4,303.34,284.95,32.5,38.425,489.8,458.0,6660.0,160250.0,,0.04658,5155.2
2021-07-27,29.911,66.1,129.8,6.637,1783.2,137.9,738.0,0.20312,2326.0,549.4,278.08,539.35,25432.0,3136.5,0.7997,4.3475,6332.5,68.41,5198.5,171.63,316.85,256.56,1554.4,3818.0,4637.0,1097.0,13590.5,22.16,1540.0,551.2,93.58,49.005,299.71,281.65,32.54,38.39,487.6,453.3,6474.8,160800.0,,0.046235,5035.2
2021-07-28,29.706,67.44,131.72,6.655,1788.0,137.98,730.0,0.2075,2375.0,547.9,282.2,554.5,25690.0,3250.0,0.8101,4.4005,6415.0,68.85,5265.0,171.9,318.15,256.28,1604.6,3881.0,4665.0,1147.0,13775.0,22.385,1577.0,554.25,93.92,50.67,302.9,283.69,32.91,38.235,493.7,460.9,6314.0,161800.0,,0.048,5076.8
2021-07-29,30.258,67.24,133.96,6.666,1795.4,138.16,736.5,0.2044,2395.0,555.0,287.0,556.95,25178.0,3204.0,0.8196,4.4155,6416.0,69.35,5347.0,174.32,318.0,258.34,1640.2,3888.0,4718.0,1138.3,14105.5,22.56,1608.9,554.0,93.68,52.265,303.12,284.95,33.49,38.13,496.0,464.8,6357.0,164500.0,,0.04836,5034.6
2021-07-30,29.661,67.16,130.57,6.572,1799.4,140.18,742.5,0.20196,2378.0,567.0,287.35,574.9,25318.0,3128.0,0.8125,4.373,6299.0,68.795,5337.0,173.41,316.1,258.5,1633.8,3818.0,4637.0,1150.3,14000.0,22.3,1592.4,544.5,93.51,51.96,305.59,288.7,32.465,38.1,488.4,456.1,6113.8,162650.0,,0.04846,4970.4
2021-08-02,29.875,66.78,130.55,6.603,1786.0,138.12,740.0,0.20018,2386.0,555.3,286.75,571.0,25290.0,3135.0,0.8221,4.382,6308.0,69.145,5321.0,174.3,316.85,256.86,1625.8,3831.5,4561.0,1176.7,13896.0,22.09,1584.5,548.85,93.17,52.36,306.51,286.55,32.61,37.94,491.2,460.7,6169.8,163200.0,,0.048785,4938.0
2021-08-03,29.678,67.24,135.09,6.669,1792.8,136.12,733.0,0.1989,2399.0,556.0,287.09,560.0,25582.0,3061.0,0.8271,4.395,6297.0,69.155,5383.0,174.3,317.3,258.0,1660.0,3822.0,4632.0,1184.4,14030.0,22.01,1583.0,551.0,93.7,51.84,309.89,291.76,32.6,37.895,491.4,459.6,6416.6,162400.0,,0.048995,4934.0
2021-08-04,29.598,66.78,138.37,6.694,1789.6,135.9,735.5,0.19838,2386.5,561.5,287.94,569.95,25446.0,3045.0,0.8237,4.36,6235.0,69.98,5415.0,174.35,316.4,257.94,1648.4,3804.0,4611.0,1194.9,14060.0,22.38,1602.1,543.5,93.76,51.325,311.1,290.82,33.67,37.785,490.6,457.3,6544.2,160450.0,,0.049125,4989.6
2021-08-05,29.818,67.32,138.98,6.75,1796.8,136.54,735.0,0.19914,2420.0,574.0,285.95,577.85,25496.0,3202.0,0.8292,4.3775,6312.0,70.235,5489.5,176.0,316.6,262.34,1686.4,3795.0,4605.0,1187.3,13940.5,22.18,1582.1,548.0,96.98,51.755,315.82,294.75,33.44,37.6,502.0,465.0,6747.2,160700.0,,0.04968,4995.0
2021-08-06,29.592,66.86,138.71,6.69,1759.8,135.56,722.0,0.197,2388.5,570.9,282.27,567.25,25102.0,3231.0,0.8212,4.324,6236.0,68.615,5458.5,174.5,316.1,256.02,1667.6,3849.5,4616.0,1176.8,13674.0,21.535,1551.5,544.9,95.65,51.25,319.15,296.31,33.4,37.48,494.1,461.1,6749.0,159000.0,,0.049945,4971.2
2021-08-09,29.511,66.9,137.92,6.731,1736.0,137.14,729.0,0.19674,2390.0,581.9,286.68,568.6,24870.0,3510.0,0.824,4.296,6290.0,67.53,5457.0,174.93,316.5,253.92,1670.0,3936.0,4771.0,1190.9,13558.5,20.715,1519.0,545.0,97.43,53.145,326.91,301.08,33.605,37.82,494.0,460.0,6925.0,160100.0,,0.051005,4971.0
2021-08-10,29.55,67.04,137.96,6.798,1775.0,136.7,729.0,0.19828,2438.5,590.5,288.61,579.5,24650.0,3679.0,0.8329,4.3035,6423.5,68.85,5458.0,175.79,317.1,256.64,1712.8,3847.0,4752.0,1193.0,13500.0,21.0,1511.5,562.55,97.19,53.805,330.11,304.97,33.46,37.74,497.3,465.4,7062.2,159800.0,,0.05185,4966.2
2021-08-11,29.599,67.12,137.57,6.819,1767.4,138.8,723.5,0.19742,2458.5,584.0,290.35,579.0,24528.0,3590.0,0.8418,4.364,6450.0,68.83,5465.0,176.03,318.1,254.42,1706.0,3831.0,4734.0,1188.1,13400.5,20.585,1515.5,561.8,96.17,53.95,329.9,304.23,33.76,37.975,495.1,463.9,7027.0,160750.0,,0.05312,5036.4
2021-08-12,29.35,67.0,138.21,6.86,1744.2,139.5,724.5,0.19654,2456.5,610.0,293.23,585.4,24700.0,3580.0,0.8398,4.3045,6504.5,68.755,5537.5,177.48,319.7,252.2,1732.8,3909.5,4741.0,1188.1,13432.5,20.155,1519.9,565.9,95.61,54.405,328.57,303.3,33.93,38.155,498.8,465.5,7025.2,161700.0,,0.052075,4984.4
2021-08-13,29.435,66.8,134.98,6.855,1747.8,139.68,733.5,0.19628,2451.5,629.0,292.7,571.5,24460.0,3547.0,0.8327,4.3105,6429.5,68.545,5504.5,174.74,318.85,250.86,1729.8,3820.5,4721.0,1186.7,13492.5,19.795,1530.1,558.55,95.26,52.33,328.68,303.48,33.56,37.96,494.5,465.9,7047.0,161950.0,,0.051445,4975.0
2021-08-16,29.283,66.92,133.31,6.883,1761.2,137.86,731.5,0.1951,2418.0,642.7,295.1,561.0,24426.0,3705.0,0.8305,4.3005,6495.5,68.2,5466.0,174.71,318.7,251.22,1773.4,3829.5,4715.0,1179.3,13380.0,20.31,1531.1,564.4,94.15,52.005,329.36,304.2,33.535,37.825,496.6,464.6,7213.6,161500.0,,0.052385,5093.0
2021-08-17,29.31,67.0,133.22,6.889,1743.2,138.28,723.5,0.19472,2466.5,670.0,298.32,566.95,24572.0,3779.0,0.8228,4.2795,6567.5,67.24,5523.5,180.45,320.95,250.74,1798.2,3831.5,4627.0,1186.3,13561.0,20.06,1527.3,555.0,94.58,51.32,334.5,308.87,33.925,37.82,500.6,469.0,7433.8,160450.0,,0.052385,5065.2
2021-08-18,29.316,67.92,133.15,6.853,1707.2,138.98,739.0,0.19408,2490.0,665.7,295.05,570.95,24146.0,3650.0,0.8214,4.26,6445.0,66.75,5555.0,182.95,323.0,245.8,1781.2,3839.5,4599.0,1198.1,13448.5,20.245,1515.5,546.95,94.49,50.465,334.9,310.15,33.875,37.855,494.6,464.0,7213.0,158500.0,,0.05119,5055.2
2021-08-19,28.761,67.2,134.64,6.767,1683.8,138.32,725.0,0.19406,2502.0,683.6,293.68,563.0,23736.0,3853.0,0.8222,4.192,6332.0,66.315,5573.0,180.71,323.3,240.5,1763.6,3734.0,4623.0,1185.0,13577.5,19.575,1526.5,537.8,94.53,49.11,332.69,308.3,33.7,38.085,490.2,459.3,6983.4,159850.0,,0.05048,5065.6
2021-08-20,28.5,67.14,132.27,6.734,1669.0,137.38,721.5,0.19506,2492.0,674.1,292.57,564.0,23550.0,3789.0,0.8264,4.1785,6339.5,68.69,5532.0,181.1,324.2,238.78,1733.0,3656.0,4585.0,1208.0,13476.5,19.65,1533.9,534.0,94.4,48.785,325.67,303.77,33.255,38.57,488.7,458.9,6844.4,159100.0,,0.050685,5061.0
2021-08-23,29.25,68.44,133.54,6.864,1690.2,137.84,728.0,0.19584,2494.5,662.0,297.69,565.0,23858.0,3802.0,0.8284,4.3335,6475.5,69.14,5545.0,180.88,327.45,239.96,1754.6,3738.0,4590.0,1207.6,13728.5,20.185,1541.5,544.85,94.3,51.145,329.22,306.76,33.79,38.9,501.6,470.9,7003.2,159300.0,,0.0513,5104.0
